evtid,nC_x,nC_y,nC_z,nC_material,nC_global_time,nC_gamma_amount,nC_gamma_total_energy,nC_detected
19,-1335.3443185159272,-3795.365603578611,2173.3554004916696,1,1.8599999999999998e-05,4,6.165192103304129,1
20,4342.3336964919745,-862.332977919838,-3678.8348988569455,3,5.9199999999999996e-05,1,2.2230588886034974,1
21,3045.391496961525,287.03412772314925,2674.1127094901663,3,8.7e-05,1,2.2230532506364997,0
22,3929.2100266870034,1144.0424804178278,2283.958431675442,3,5.12e-05,1,2.223063565338636,1
26,4193.488644688714,703.8695886090063,-3229.2234521808828,3,0.00030199999999999997,1,2.2230616415096405,1
27,-2700.663980228871,-2424.9832825150907,2534.0283202888577,3,8.599999999999999e-06,1,2.2230508208604745,1
28,1762.0362998643063,-2436.9100926762358,2569.4852861742615,3,0.0001626,1,2.2230606903447736,1
30,-1798.6258369863408,-535.7044488323335,2494.2587276327267,4,5.38e-05,2,7.645546151681048,1
31,498.04563674376396,-1302.2681119134913,-4528.723251486618,4,0.000236,3,9.801759002811297,0
32,1644.426765808449,16.196676037593576,2528.592681819394,4,488303.30830439995,4,8.881484728247926,0
34,-1292.9391698204872,3798.544841393703,-555.1461938394034,1,5.04e-05,4,7.860680328435356,1
38,2521.583990073616,-3141.8315985130876,-3951.443847728118,1,1.4e-05,4,13.793366822961568,1
39,-2442.658912636613,3172.4503578406357,-4134.431512918355,1,1.52e-05,4,14.170756496860992,0
40,-3822.556122248685,-1326.2928179150667,-3822.397670848199,1,3.78e-05,4,5.275284280661292,0
41,-2878.9777431055545,2827.4010743157005,-3162.138625251223,1,5.6e-06,4,7.85732627824676,0
43,3685.8186816566945,1503.418982723105,-239.18241023104045,4,0.00041799999999999997,2,7.645553467645239,1
220,1410.778066963249,-3210.7701372843367,-4524.60621723661,4,9.439999999999999e-05,2,7.117555187098542,0
221,1416.9838817969828,-2901.1880801073094,2603.048548343359,3,0.00012319999999999999,1,2.223064878032198,1
222,2907.335970444161,-2779.2612559142303,812.1050084797213,1,1.84e-05,4,7.15719859992371,1
223,-1522.9334485513577,3751.796975843769,-403.4865796413786,1,1.8999999999999998e-05,4,5.089096409544629,1
225,2771.290484921174,-3028.7313274899684,2432.731149699998,3,0.000734,1,2.2230502158759053,1
226,1306.4767591416717,-2504.698780879868,2546.3212454634663,3,3.6e-06,1,2.223041066024702,1
228,1656.7771302674869,-3463.102314285692,2524.043204894623,4,2.52e-05,3,7.708389022741217,1
230,1078.0798475627146,-3866.052332963697,1680.2152279305549,1,2.7199999999999997e-05,4,7.148782066590121,1
231,3630.2620112923837,-1750.8113915172532,-298.0281714277749,1,1.06e-05,4,13.304400892971715,1
237,1937.6004247623753,-3556.289823583903,1307.9270394380653,1,0.0004998,4,12.76564234144545,1
238,3447.558662699998,-1317.0515585431638,2494.407697430955,4,1.12e-05,2,4.598285156892764,0
239,2832.2187639421777,2854.9524452218593,1717.8355440593766,1,2.2e-05,4,5.271150734265242,1
241,3399.104204653614,-2112.9621583542,-23.590286312700957,1,9.999999999999999e-06,4,6.467373736803463,1
242,-1203.3125803190376,-3966.158425796301,2502.939085437639,3,0.00012419999999999998,2,3.2722019950737744,1
244,2978.806347015574,-2734.9870687408875,286.2674891025366,1,3.42e-05,4,3.4010008725825647,0
246,1576.622238346465,-822.7558378042006,2660.041596486898,3,0.0002746,1,2.2230597286021543,0
248,1129.3164850402798,2124.8089381716118,2604.8835585065035,3,1.96e-05,1,2.223054245863276,0
249,-4096.092990757034,-1008.302988656934,-2000.9935026719581,3,0.0001538,1,2.2230571626688254,1
250,-4076.354432819348,608.2175044195113,-1957.1008302580574,3,0.00038419999999999996,1,2.223056933427002,1
251,-2874.3741089907994,2899.5359488463873,-218.95781751533158,3,0.0002604,1,2.2230568943856497,1
254,-1267.6142046073985,658.5922363839009,-4499.7534050336135,4,4.74e-05,2,9.00065254342275,0
258,-4136.906781422482,-1011.8276345597976,-2942.219026738925,3,2.1799999999999998e-05,1,2.223041483110123,1
259,-4036.4684755678713,-740.5485098777261,-4922.10366042857,3,0.00033339999999999997,1,2.2230524705848924,1
260,-3849.685551218662,-865.5908346382953,-4520.118857469221,4,8.76e-05,1,8.999297000004333,1
261,-4029.11124024432,-1001.7589494198311,-4601.971246838661,3,0.0003114,1,2.2230600915138083,1
262,-4003.968845153362,-972.7168726100944,-4463.239920465605,3,0.0004992,1,2.2230561070808936,1
263,-4188.896847719352,-1276.3437803226889,-4623.768612329369,3,0.0003584,1,2.223053250983033,1
352,-1769.076970894154,3515.150174843504,-4595.7723577271545,3,3.96e-05,1,2.2230701593122255,1
353,105.92024171413333,-4035.7514145101627,1029.7567206579256,1,1.1e-05,4,7.402659710110317,1
355,3104.905358833306,2586.3860217838615,-4200.433296769613,1,2.1e-05,4,3.1109780508397056,0
356,2372.9848911336067,3260.1040549848303,-1289.2067342082262,1,4.6399999999999996e-05,4,10.96972105281759,1
359,4005.575658314159,-294.4385507361973,-4395.210878003248,1,9.6e-06,4,7.388653163496208,1
360,-3462.125965021627,-2006.2703505282861,1718.378474092081,1,4.4e-05,4,10.247590283488961,1
361,1474.4874980059124,1798.9110050217816,2523.032099354275,4,0.00010059999999999999,3,9.629526339620769,1
363,3904.1612046616515,909.6411632987463,-708.220475177986,1,7e-06,1,2.2230514165741533,0
364,4017.378289367785,373.86809848756087,-3002.236340506024,1,2.5399999999999997e-05,4,7.778139826090026,1
366,-885.4041396249936,3926.4764181943588,-1436.391964512187,1,6.799999999999999e-06,4,4.425724364886243,1
367,3286.3250997030937,2328.187233244467,-2839.3344091195836,1,1.4799999999999999e-05,4,7.816038551928582,1
369,-2690.857862106824,745.6199869341361,-4695.683888683089,3,0.0003448,1,2.2230564131870083,0
373,3072.7733357691654,-1836.981414702078,2732.8911455453426,3,0.0004574,1,2.2230562029167165,1
374,-3934.105688322121,854.4657649100412,-3675.4730259515572,1,1.62e-05,4,7.266547444562284,1
375,-3428.5127815659316,-2780.5009910157914,-715.9968628051384,3,3.0799999999999996e-05,1,2.2230497916030796,1
376,-3459.4599080839644,-2535.2585856344162,-1036.9754168552306,3,3.64e-05,1,2.2230514862192807,1
378,-2324.5658593826706,-242.82960102978356,2512.6376038669,4,0.00030179999999999996,2,7.153216789536334,1
379,-479.59591541802587,4020.9585589920093,-3915.8296318778694,1,0.00026839999999999996,4,14.053584165135089,1
381,133.21533924085057,1789.3321162675782,-4607.212581754778,3,3.6e-05,1,2.223054527295728,1
382,315.6824716101435,4007.954738550554,-3980.1507296958985,1,4.2e-06,4,7.852328181388997,1
383,-313.44827590806653,3994.081199358659,-3771.85576663472,1,1.4999999999999999e-05,4,7.333110072819921,1
387,908.6512389913918,2157.2034279384775,-4611.358971759697,3,2.48e-05,1,2.2230634007387713,1
388,233.77226809058453,857.2295641477974,-4621.279405179122,3,0.0003854,1,2.2230552510018264,1
389,2048.2224026961703,3465.2710334581407,-2164.9400090171894,1,6.4e-06,4,6.113105646235588,1
390,1728.4569300993003,3662.5049450725833,-3445.8893139456527,1,2.2199999999999998e-05,4,6.3103447189266655,1
392,-3207.0248008912363,2468.484711667647,-2039.4947235769353,1,8.2e-06,4,5.811617345804473,1
393,2504.0353247752887,3086.9696096088614,-3846.2930349704443,4,0.00046259999999999997,3,12.09020513024053,1
395,1209.628256494645,2993.203819931917,-4535.6341793616875,3,6.56e-05,1,2.2230574664314147,1
661,-3848.421520367682,1238.7792892278628,875.840356242438,1,2.24e-05,4,9.447106324151116,1
662,3928.5003299490545,-765.4121756136624,1565.2871159504618,1,4e-06,4,6.262011234120077,1
663,-2855.212096549927,-2939.448311536287,560.8745335785725,3,1.52e-05,1,2.223058375757543,1
665,3692.897331250147,429.6905536303881,2589.217631616746,3,7.2e-05,1,2.223058640574018,1
666,-1351.938444591139,1333.253116476692,2635.086598507963,3,9.64e-05,1,2.2230601334644025,1
667,2503.1826640749805,-3137.726061507636,-771.4482384479793,1,1.7199999999999998e-05,4,7.5047232783681785,1
669,-2332.797395921238,3296.8789468190284,381.59083550090867,1,3.18e-05,4,3.4018671822841364,0
670,-3133.251322588692,522.3635006915191,2572.7557489056326,3,5.94e-05,1,2.223056745631182,0
671,-2274.833478058761,1488.7711198113445,2599.8967929032183,3,0.0002688,1,2.2230503765284886,1
673,-2898.198205309811,-5.792404470787211,2563.4054039403823,3,0.00010159999999999999,1,2.223066468730882,1
674,-1109.877523417603,-3863.3394387587678,6.829186312311966,1,8.2e-06,4,12.08956153890595,1
675,4010.7109222554664,790.5764071125409,-3310.0765843105314,3,8.84e-05,1,2.2230606541177664,1
677,-955.460628532586,-2287.1440924784097,2594.9372050897755,3,8.76e-05,1,2.2230559703206576,0
678,995.9432525336905,-3920.3817052239215,-1059.2268014512892,1,3.42e-05,4,7.276180669369955,1
679,-1045.1198436269642,200.53775061431256,2543.671579679688,3,0.000118,1,2.2230618851507984,1
681,-4060.573612950842,156.7479900308942,291.7563182772575,3,3.78e-05,1,2.2230556150121057,1
683,3489.8197361465377,-2020.0333295749747,2084.735888126989,1,0.000222,4,12.966239735168417,1
686,-2822.636850986234,3297.1663393983486,-101.87028484663409,3,9.76e-05,1,2.2230450560019483,1
687,-3086.3426021196583,3107.5999874546906,-562.164598072298,3,5.1399999999999996e-05,1,2.223055989339594,1
688,-3286.1858171238687,2909.8645581237265,-816.0707792566866,3,0.0001528,1,2.2230540587191445,1
689,-2113.7541392586772,3656.5874510474514,-1601.7928725023944,3,1.8999999999999998e-05,1,2.2230645448167876,1
690,-3272.5550401577098,3147.3325424711916,-1086.6020834445167,3,0.000169,1,2.223056074089589,1
691,-3167.0900016636774,3226.0152232578107,-896.1183793365708,3,6.26e-05,1,2.223049829529952,1
693,-2788.352856429192,3551.7067918640155,-822.0157230597785,3,7.56e-05,1,2.223060966114569,1
694,-2583.9662378980465,3423.9770420506948,-748.0602700268563,3,0.0004074,1,2.2230473611984154,1
695,-3090.8565927195623,3437.0872601017936,-905.600417475922,3,6.76e-05,1,2.2230559051539394,1
696,-3170.7590351579533,3247.759384174058,-712.9853265204147,3,8.12e-05,1,2.2230622856281514,1
697,-3419.1567981229937,2240.1530513802068,-1758.4262633298745,3,5.6999999999999996e-05,1,2.223059864006744,1
699,-3706.239223414359,1622.136914280772,-1264.6074672574082,1,4.82e-05,4,13.757487847674017,1
701,-3642.1932947710193,3008.2108710393727,-1423.9083738987351,3,2.44e-05,1,2.2230539430967977,1
880,-2889.800655534924,-2800.416428934167,-1488.6167024014708,1,9.18e-05,4,14.361462681478521,1
882,-855.6719986462864,-3922.989028324607,-3696.886976175266,1,1.1799999999999999e-05,4,6.981132598856208,1
883,3216.515814592918,-2460.0595021989675,-3644.6149344817763,1,1.28e-05,4,12.250400430660521,1
884,2108.751480385162,1579.7113869472755,-4559.99785792218,3,2.26e-05,1,2.2230615149261994,1
887,4069.651910802018,597.5533228771095,906.2351278909506,3,0.000129,1,2.2230645598161693,1
888,3707.377490948123,1515.9170451996843,609.0912308594461,1,1.4599999999999999e-05,4,6.147092881082983,1
889,3774.9196875020275,1384.7278924864554,-254.9396434863153,1,1e-06,4,5.118072506623115,1
890,2899.2940284233828,-2750.277251990429,-1878.8212839000812,4,1.64e-05,2,5.788172018908812,1
891,-932.1296909622143,-3848.999089056854,2540.4125147071068,3,3.8e-06,1,2.223047876790086,1
893,3222.2354564632465,2453.180368255675,-1663.3585217056745,1,6.86e-05,4,7.381547012434486,1
894,1386.5372438753307,3778.3144382385985,-3920.6067978431674,1,1.0399999999999999e-05,4,7.724236272477854,1
895,2864.0826146419813,2801.034443011416,-703.4612304169319,1,2.24e-05,4,5.72108466186559,1
896,-556.6757951803523,3988.266543334543,1496.6023788774678,1,1.96e-05,4,4.482032705963191,0
897,-2535.69108606611,710.7784400775383,-4685.708642441339,3,0.0003478,1,2.2230528583888685,1
898,172.31581489495412,4012.0089532152433,-1394.8231813792672,1,1.1599999999999999e-05,4,5.2972034619755295,1
904,-888.909114278764,854.016347135381,2563.9376759413212,3,1.64e-05,1,2.223048651681258,1
905,-859.5321463537166,-73.16516790673336,2681.9833428689803,6,272.1960448,6,5.2749612126103775,0
906,-846.809555143831,-429.1386917435928,2717.896483570402,5,1.4e-05,8,7.994467381716647,1
907,2394.220086670888,3281.0101640380744,-435.2136772784137,3,2.02e-05,1,2.223052998351134,1
908,2882.3294578645127,2771.9462420830578,-4446.297457690575,4,2.66e-05,2,3.450581425862463,1
913,-667.1591581273201,3992.3043312010764,957.9809484328339,1,3.68e-05,4,14.267268267803317,1
914,1045.5819845385852,-3856.4883494040046,-1729.607270749641,4,2.8199999999999998e-05,2,3.8658870333369992,1
917,-949.5414866991507,-3910.4534019848156,-4547.452454763477,3,2.16e-05,1,2.223047568436792,1
918,-3266.270642044201,1155.8082473982886,-78.38654617475329,4,0.0001428,2,5.934855982284181,0
919,-1845.888766751739,3574.5298429116983,-330.48220918844765,1,1.98e-05,4,6.614671883467053,1
920,-1170.7299510572127,3877.0859771533483,-3094.0917406374533,1,6.539999999999999e-05,4,6.978509234840722,1
921,-985.7366942996093,2314.277334986928,2567.2752756916493,3,4.28e-05,1,2.223057238992345,0
923,1038.3274768593267,2048.1456327376045,2547.8114042094726,3,0.0003036,1,2.2230609539324657,1
1056,-3027.4988038176143,-1937.8586434765057,-4525.514606919074,4,7.7e-05,2,7.645564906345288,1
1057,63.03993705319255,4017.031483804688,-150.12942062111853,1,2.2199999999999998e-05,4,12.435650062206285,1
1058,1059.7709541401478,3894.5836529932913,-331.631824028975,1,4.32e-05,4,7.683669890628762,1
1059,1341.785404617565,3741.7527006614655,-4563.503937419715,4,0.00017539999999999998,2,7.732185080876841,1
1060,3706.697406701482,1670.3010337194326,-753.9832792649161,3,0.0001256,1,2.2230515301781026,0
1061,923.6805950398104,4182.384625659326,-502.6040586253768,3,0.0004328,1,2.2230544219545894,1
1062,-709.6321794304808,3965.721893102046,-3234.380447269037,1,3.12e-05,4,7.251072783540369,1
1067,250.34016267230675,4037.755443904295,-682.5263966137288,1,1.98e-05,4,8.022265672603027,1
1068,-2285.8740142480096,3301.748177762757,1992.6746606551112,1,1.94e-05,4,3.9522402298419745,1
1070,-3057.982649952608,2642.050438728368,708.169851236241,1,7.84e-05,4,7.792710915408217,1
1071,-1443.1903542557523,3781.453448448488,943.6858061316392,1,2.9199999999999998e-05,4,6.783661430919748,1
1072,-1459.9239609517158,3735.525919705626,-155.61376417640147,1,1.7199999999999998e-05,4,7.620117577423567,1
1073,-2305.64047470049,-2769.8228443759626,-4591.490037055597,3,0.0001068,1,2.223050313626485,1
1075,-4036.2835931137233,-752.3529273403828,1896.202951567361,3,0.00018899999999999999,1,2.223061431479567,1
1077,3481.1123517968476,-1960.3292229445829,-939.1789435537654,4,3.48e-05,2,8.593497916062875,1
1078,-2104.4117569131777,3452.687091939821,-51.63553315365206,1,4.6e-06,4,13.430927411911508,1
1081,-70.84612402637786,1809.8565808537724,2822.530568534261,3,0.0008632,1,2.22305393208977,1
1082,-1455.5569581166314,3895.5560431923755,1508.1904007944074,3,0.0005114,1,2.2230560844820753,1
1084,-3892.8477531100843,1091.5753901606213,2475.8787299501796,1,7.3999999999999995e-06,4,7.625231179263558,1
1086,3756.514264250863,1530.0584372554106,737.6663314910072,3,4.54e-05,1,2.2230577850737174,1
1087,-3150.758050667197,2542.3488875378393,1045.0550899682087,1,0.0001706,4,5.443758846673013,1
1088,3123.506754543344,2489.966365898713,248.08782820386836,4,439710.7758386,4,10.813532896532863,0
1091,4031.8114411566644,212.08975520845001,-1285.1863625017072,1,1.06e-05,4,7.7168477337020605,1
1092,3981.2031143163185,1240.7848817199786,261.0800292615752,3,0.0001208,1,2.223061642750953,1
1094,1028.9226951066667,3901.4922340442818,-1450.7760703629833,1,9.6e-06,4,12.37912164393652,1
1095,3589.9223519984434,2242.112105287524,-400.60883309355796,3,6.24e-05,1,2.223052718265072,0
1096,3613.35561430112,1851.231751311482,-472.96081332484124,3,7.999999999999999e-05,1,2.2230608014208486,0
1097,229.3275152789457,1264.6965493107998,-4561.107266552274,3,1.3399999999999999e-05,1,2.2230460767471314,1
1233,-3383.765698228716,2401.4404472129904,-92.67113546334099,3,7.8e-06,1,2.2230366254124005,1
1235,-3934.5683974841254,725.2316204480662,-1257.3133765220898,1,9.4e-06,4,7.841669347999097,1
1236,-2886.6685468378255,2851.0776175439237,-1078.3969667603326,3,5.02e-05,1,2.2230610288053345,1
1240,-3942.5002175095615,1342.4727494037795,2033.0947180858577,3,0.0003716,1,2.2230454297924127,1
1241,-2831.0324866830438,2980.0014374829184,-949.8804334507207,3,9.9e-05,1,2.2230510453867884,1
1242,-1549.9459789084653,3717.0913494246006,502.77770880464243,1,7e-06,4,8.180676637585673,1
1243,-556.4609286617981,1302.6437447774626,-4557.496298912309,3,0.00016319999999999998,1,2.2230553336927326,1
1244,-1053.039719206976,3900.0863992805075,-1820.6574279739111,1,5.1399999999999996e-05,4,14.837580586871958,1
1245,-2254.3760187813796,3336.6057610061102,803.1300899137303,1,2.6399999999999998e-05,4,6.138328518850166,1
1247,-934.6008243265346,329.1274669040592,2894.4258721529277,3,0.0001728,1,2.2230550887736698,1
1248,-3225.649316343759,2443.9388488931136,-79.53168614073675,1,0.0001288,4,7.6638601948985965,1
1249,-2031.2884535912854,3538.8486268848624,-516.5646639886477,3,3.46e-05,1,2.2230600982696105,1
1250,530.961989854333,2031.349782318101,2618.971486447215,3,8e-06,1,2.223058361257457,0
1251,-2926.602358495221,-2795.560633899425,878.0865661198754,1,2.4999999999999998e-05,4,7.918466977928775,1
1254,2509.4222957124666,1247.3389679464065,-4675.460764289258,3,0.000269,1,2.2230586680191413,1
1255,2833.0978500092533,2882.9748099911135,285.4920806138696,1,3.06e-05,4,5.801311922840841,1
1256,-924.8824046377778,-3900.4271120831622,-2339.5207638949155,1,2.28e-05,4,5.389283209021511,1
1257,1804.9512600562637,-1040.3222642142882,2551.134561540277,3,1.0199999999999999e-05,1,2.223045538578613,1
1259,-2712.4604155366756,2958.1085447995365,-3723.985499559705,1,1.28e-05,1,2.2230484729888462,1
1261,-547.4035521963266,-861.6839057594295,2858.1384239934223,3,0.00012059999999999999,1,2.2230573739936066,1
1262,1693.7000428653027,-3667.049363545672,-469.8519766870885,1,5.82e-05,4,4.477271186669989,0
1263,-2913.4569286810342,2747.34305756594,595.0494583993086,1,2.6399999999999998e-05,4,6.641858269090411,1
1264,-4150.418453121467,-682.7651664318478,-78.66380988370967,3,0.0005096,1,2.223053262673321,1
1268,-2402.546433988628,2227.2117538748175,2522.530993026907,4,6.08e-05,2,4.793509744176299,1
1271,-1916.7054249617413,-3534.553458237446,476.79187586450735,1,1.26e-05,4,7.423045574637945,1
1272,3446.8659211297963,73.94791757639874,2600.0603622894,3,7.099999999999999e-05,1,2.2230546903936825,1
1273,-3317.7250339164657,2304.1407404276038,917.5497602933485,1,2.4599999999999998e-05,4,5.4289992006023144,0
1274,-3839.52312295299,1144.7138511339022,1531.375469915129,1,1.06e-05,4,6.706711089485639,0
1409,285.77158333665056,4008.0731596757937,384.7093428099927,1,2.0399999999999998e-05,4,6.5388875713482335,1
1411,-312.1471889546708,-4012.726446309947,-1881.286077861894,1,9.8e-06,4,5.320642805964309,1
1413,1783.0460457140302,2954.453359259026,-550.2074089783505,4,0.0001408,2,5.967632422011758,1
1414,-311.50450372363116,4028.246635374745,-888.8256558551864,1,3.6e-06,4,7.135431676998488,1
1415,-2863.618504203775,2808.392996275985,2285.8489641100423,1,6.4e-05,4,8.857332449760618,1
1416,53.47952026301129,4081.2258310320235,1406.0912503799304,3,0.0003748,1,2.2230473375756836,1
1418,3126.5059648098695,2519.844903732944,-4434.504882730087,1,3.9399999999999995e-05,4,8.520616209897042,0
1419,-2141.608184937216,-3378.05415714906,1743.859833526611,4,8.7e-05,2,5.481628109164363,1
1421,-1627.8810817191138,3688.6847924087197,-2867.3624568322894,1,7.2e-06,4,7.7039026290816,1
1423,-2052.489645483893,3459.5762174185497,-2313.7700878190894,1,3.0799999999999996e-05,4,14.643472376794833,1
1424,-1019.6061266303982,3892.3753847421667,-3351.3101923114605,1,2.8e-06,4,5.685593971802379,0
1427,-2758.919346937634,2922.676197261234,-426.6896357836199,1,4.2999999999999995e-05,4,7.633567393505514,0
1428,544.1662706559879,3978.041797134041,-1274.0799000840111,1,2.7799999999999998e-05,4,7.400301203400193,0
1430,1636.9822729879743,-596.7333778766998,-4529.986718864542,4,3.82e-05,2,6.032943407461283,1
1431,719.1129457623045,-3975.724734110456,-1880.514397364627,1,1.26e-05,4,8.674067007536427,1
1432,2851.195080840016,-2870.8669158948255,-3524.6651354371775,1,2.56e-05,4,6.333890994309486,1
1435,-1189.6021878304487,3809.513228265101,361.06661245343355,4,4.12e-05,2,2.9588871883866164,0
1436,3347.8435710335025,2345.2794980681933,-3424.4757813782526,3,3.52e-05,1,2.2230621450524586,1
1437,-936.8841924808896,2871.586094609437,2525.7004349405443,4,916333.8081742,4,9.532968061674431,0
1438,-2191.2440823205325,-3404.7980165380022,-735.9337569044724,1,9e-06,4,8.292709521041056,1
1439,-3833.3442318832167,-1210.650130232186,1690.409143399164,1,1.68e-05,4,7.85449445784661,1
1440,1920.5597179392573,3533.5548552728437,-2202.399930724319,1,2.6e-05,4,6.970146582099021,1
1442,-3414.166746395572,-2186.508659024367,2105.0021855978493,3,1.82e-05,1,2.223060005658134,1
1444,-3102.548594913006,2592.009463641218,-952.3370285257741,1,5.62e-05,4,5.324669280873992,1
1447,-3415.171584928836,2255.344482430289,-4531.585707381971,3,6.84e-05,1,2.2230367770252917,1
1450,-4016.599373078816,-213.16458150732547,-94.94203522237684,1,2.2e-05,4,7.647058928458909,0
1584,-3514.427426118535,1238.5700407704624,2642.006906347802,3,0.0003324,1,2.223052378823318,1
1585,-3220.002284287401,2392.4013564992742,-395.67533142238403,1,0.0003182,4,6.208539764356701,1
1586,-2629.5562781528547,3060.943462413662,-2793.166662799521,1,0.000127,4,13.449211331444019,1
1588,-2628.383786218597,3072.146771058881,-600.9783221727906,1,2.66e-05,4,11.856349003141625,1
1589,-2670.968317322514,3027.7442730413823,340.6474682247816,1,8.8e-06,4,9.76317346460865,0
1590,-3336.1775687800064,2257.778397155524,718.9062530519518,1,8.54e-05,4,13.960090642287307,1
1591,-2071.1675568751853,3418.3644007430644,-49.61383071868143,4,2e-07,6,3.1822399587191557,0
1592,-1330.3829045032683,3787.521961027368,962.9329424393383,1,3.3999999999999996e-06,4,14.603085027725328,1
1595,3198.3344094016193,-2507.8543753460795,-942.8198685506519,3,7.34e-05,1,2.223051896189691,1
1596,-1068.9786708788745,-551.3304163898633,2546.6963823968176,3,8.36e-05,1,2.22305270514797,0
1597,-1415.160552806837,-3759.0418643768935,198.0736833801218,1,2.58e-05,4,13.990107256382354,1
1598,-2614.680779665462,-229.32535996920444,2480.1711116724628,4,0.0001032,4,6.306798872077259,1
1599,-4021.9930744549483,-282.6260749091533,-2433.513060397704,1,2.12e-05,4,5.706478526529498,1
1600,-1142.735480668165,3857.9910330827893,-556.5689999303775,1,1.22e-05,4,8.045468214455752,1
1604,3798.252024270807,-1402.4934121635154,1135.4537171214597,1,6.939999999999999e-05,4,7.616445788703445,1
1605,-2877.636608569141,-2791.5739580855093,2270.4877428071163,1,2.3599999999999998e-05,4,14.4355195872553,0
1606,-3547.131586184368,2302.8932147352275,-272.8070906110238,3,0.0002002,1,2.2230510127442655,1
1608,-4019.994441583809,-229.46576842492038,557.6382212412564,1,3.52e-05,4,8.271347928576734,0
1609,-2636.8001994193287,3039.1277756434056,-1000.9156507685182,1,3.18e-05,1,2.223066314581502,1
1611,-4009.5769196275287,-81.99945626268276,487.7955453023198,1,5.2e-05,4,6.491897625971227,1
1612,3977.8188016728186,-677.7069504063934,-3776.287402338233,1,2.28e-05,4,13.147894373324577,1
1613,-4049.9364334764464,685.3066134943854,-511.79109410951264,3,5.9e-05,1,2.2230508145488628,0
1615,-3332.1112308653883,-1822.3668200657235,-4483.88201181414,4,0.00023999999999999998,2,4.758415666971213,1
1616,-1409.7110433554517,-3526.393508965924,-4565.426365076435,3,0.00023359999999999999,1,2.2230523722486133,1
1617,-1963.849230752764,-3519.7272325475365,2193.145678602817,1,1.24e-05,4,5.677121581782833,1
1618,-3114.2471483897266,2697.207669281378,1370.9690724206346,3,0.0003078,1,2.223051552323957,0
1621,-2949.221295347291,2760.3660966250236,1299.7610069445032,1,9e-06,4,13.276247529143593,1
1624,-2319.839063478058,1043.5133767274315,2592.8058197856053,3,4.9999999999999996e-05,1,2.223055881933081,0
1625,-252.6038733713039,3994.668299153786,-3553.5356641731955,1,4e-06,4,7.782736398460614,0
1760,-3171.647911823544,2465.5974830640735,-268.46045117165056,1,1.28e-05,4,5.104515430239325,1
1764,-1878.2100444239552,3563.1343875738885,-1224.72615325683,1,1.38e-05,4,14.153398232454991,1
1766,-1939.768672622631,3579.4366795281426,-4047.903709160997,3,2.76e-05,1,2.2230541896917697,1
1767,4191.165755003824,5.48421651602143,475.0998681682374,3,8.34e-05,1,2.2230516546315804,1
1769,3946.2115045955366,-730.0217846371911,460.4534921288426,1,9.6e-06,4,12.684227567157723,1
1770,4119.963776175345,689.940922295005,385.9722593219997,3,0.0001786,1,2.2230559229617723,1
1772,4183.099339172914,-194.69526164182494,-379.7067977613052,3,5.34e-05,1,2.2230496663160797,1
1773,4075.6602112067817,-310.00757928555976,-285.8648838312983,3,3.64e-05,1,2.2230584068337422,1
1774,4304.16284023617,-606.207837080477,-353.56821857501035,3,0.00013419999999999998,1,2.22305366181013,1
1775,4182.438888632378,-803.8825006460102,-1063.6937559354428,3,0.0003388,1,2.2230643329626174,1
1776,4514.688086606596,-2063.5764251205737,-4169.530561647997,2,8.26e-05,1,2.2230561013305477,1
1777,4156.309944098982,-909.125739362323,-1428.3709870841585,3,0.0001586,1,2.223054002538201,1
1779,3985.4277114139136,-526.719448114772,-1766.3650318566736,1,4.6e-06,4,6.740284558360967,1
1780,4241.95919928169,-1148.870222747766,-1801.1410396955482,3,0.00041579999999999997,1,2.223053113585055,1
1781,4487.888517186858,-998.521593917845,-1966.475668507101,3,0.0003246,1,2.2230536316849183,1
1782,4461.833431814576,-659.6546950547497,-1854.127729509947,3,1.1e-05,1,2.2230621939119826,1
1783,4247.488301942585,-761.5805128403687,-1975.2951886706244,3,1.1799999999999999e-05,1,2.2230606237167887,1
1784,4403.552194931793,-481.94882421355345,-468.7166912319766,3,7.78e-05,1,2.2230522316456582,1
1785,4526.60208722403,-734.0359752914252,-146.80394391968508,3,0.0003212,1,2.2230602090068987,1
1786,4343.411006255832,-240.18547389686609,-305.45112012959464,3,0.0004658,1,2.2230518273058455,0
1787,4485.063520900312,-486.75518305440886,-186.52509316741956,3,5.4e-06,1,2.2230616556739986,1
1788,-239.7390382235157,4680.322121403005,-20.402185945068215,3,1.8999999999999998e-05,1,2.223050011787182,1
1789,4338.861176034574,-440.6796667997744,-598.1147581839093,3,4.66e-05,1,2.2230547561239407,1
1790,4367.439970487835,-502.0396024697303,-447.1283801453113,3,0.000584,1,2.223053028749874,1
1791,4874.675786385399,-621.292781008119,-352.4434993032081,2,8.099999999999999e-05,1,2.223051559982702,1
1792,4269.297997846667,-428.88528268311916,-761.4226814901631,3,3.02e-05,1,2.223063864724061,1
1793,3948.562760611278,-740.4385706125405,-2385.0059901508807,1,3.54e-05,4,13.903813443536446,1
1794,4065.521109651802,-774.6525487929264,-2130.138029559801,3,9.82e-05,1,2.2230571846215246,1
1795,4379.731953247551,-973.3068094488874,-2560.449859786235,3,1.7199999999999998e-05,1,2.223056025203954,1
1796,3962.0677190503225,-746.9541984964985,-2271.2226179930726,1,0.00010219999999999999,4,14.27503746792422,1
